source,id,src,dst,relation_type,relation_signal,support_norm,mean_strength_norm,max_strength_norm,lift_norm,confidence_code,has_missing_control,is_particle0_relation,is_core_relation,is_wide_relation,is_head_relation,is_class_relation,is_hypothesis_relation,rtype_run_has_head_signal,rtype_head_supports_hypothesis,rtype_particle_pattern_associated_with_class,rtype_pattern_supports_hypothesis,rtype_task_monitors_hypothesis,class_label_QCD,class_label_Hbb,class_label_Hcc,class_label_Hgg,class_label_H4q,class_label_Hqql,class_label_Zqq,class_label_Wqq,class_label_Tbqq,class_label_Tbl,embedding_json,embedding_dim
relation_edge,rel:87911046,pattern:charged,class:label_Wqq,particle_pattern_associated_with_class,0.3723842227314217,0.13070098600339122,0.7666377347026339,0.7666377347026339,0.1811594202898551,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[0.3723842227314217,0.13070098600339122,0.7666377347026339,0.7666377347026339,0.1811594202898551,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]",23
relation_edge,rel:92659875,task:T1_PARTICLE0_SHORTCUT_OR_CORE_ANCHOR,hypothesis:AH1,task_monitors_hypothesis,0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:27468188,task:T3_NEGATIVE_SUPPRESSIVE_GATES,hypothesis:NEGATIVE_GATES,task_monitors_hypothesis,0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:86336154,task:T5_PATCH_VS_GRADIENT_DIVERGENCE,hypothesis:AH3,task_monitors_hypothesis,0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2425666691282908,0.13070098600339122,0.3868528072345416,0.3868528072345416,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:90570058,task:T4_HQQL_TBL_SIGNATURE,hypothesis:AH2,task_monitors_hypothesis,0.2391916691282908,0.13070098600339122,0.3762888837779665,0.3762888837779665,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2391916691282908,0.13070098600339122,0.3762888837779665,0.3762888837779665,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:82878703,task:T2_HEAD_RANK_STABILITY,hypothesis:AH4,task_monitors_hypothesis,0.23870952627114794,0.13070098600339122,0.3747632956939598,0.3747632956939598,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.23870952627114794,0.13070098600339122,0.3747632956939598,0.3747632956939598,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:42000171,run:latest,head:L1_ch112:128,run_has_head_signal,0.2307700857382237,0.13070098600339122,0.34902251140534507,0.34902251140534507,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2307700857382237,0.13070098600339122,0.34902251140534507,0.34902251140534507,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:58749693,head:L1_ch112:128,hypothesis:AH4,head_supports_hypothesis,0.2307700857382237,0.13070098600339122,0.34902251140534507,0.34902251140534507,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.2307700857382237,0.13070098600339122,0.34902251140534507,0.34902251140534507,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:15318429,run:latest,head:L1_ch16:32,run_has_head_signal,0.21988843461532948,0.13070098600339122,0.31169557578950585,0.31169557578950585,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21988843461532948,0.13070098600339122,0.31169557578950585,0.31169557578950585,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:81704979,head:L1_ch16:32,hypothesis:AH4,head_supports_hypothesis,0.21988843461532948,0.13070098600339122,0.31169557578950585,0.31169557578950585,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21988843461532948,0.13070098600339122,0.31169557578950585,0.31169557578950585,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:30454271,run:latest,head:L0_ch40:48,run_has_head_signal,0.21696766829159736,0.13070098600339122,0.3012365486406215,0.3012365486406215,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21696766829159736,0.13070098600339122,0.3012365486406215,0.3012365486406215,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:15985328,head:L0_ch40:48,hypothesis:AH4,head_supports_hypothesis,0.21696766829159736,0.13070098600339122,0.3012365486406215,0.3012365486406215,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21696766829159736,0.13070098600339122,0.3012365486406215,0.3012365486406215,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:37101073,run:latest,head:L2_ch224:256,run_has_head_signal,0.21631583385529074,0.13070098600339122,0.29887538638341987,0.29887538638341987,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21631583385529074,0.13070098600339122,0.29887538638341987,0.29887538638341987,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:32744946,head:L2_ch224:256,hypothesis:AH4,head_supports_hypothesis,0.21631583385529074,0.13070098600339122,0.29887538638341987,0.29887538638341987,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.21631583385529074,0.13070098600339122,0.29887538638341987,0.29887538638341987,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:94057212,run:latest,head:L0_ch48:56,run_has_head_signal,0.18648495492286873,0.13070098600339122,0.17849086220181054,0.17849086220181054,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.18648495492286873,0.13070098600339122,0.17849086220181054,0.17849086220181054,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:21822379,head:L0_ch48:56,hypothesis:AH4,head_supports_hypothesis,0.18648495492286873,0.13070098600339122,0.17849086220181054,0.17849086220181054,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.18648495492286873,0.13070098600339122,0.17849086220181054,0.17849086220181054,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:80895115,run:latest,head:L0_ch8:16,run_has_head_signal,0.1847564243287284,0.13070098600339122,0.17065099518865878,0.17065099518865878,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.1847564243287284,0.13070098600339122,0.17065099518865878,0.17065099518865878,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
relation_edge,rel:37549049,head:L0_ch8:16,hypothesis:AH4,head_supports_hypothesis,0.1847564243287284,0.13070098600339122,0.17065099518865878,0.17065099518865878,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.1847564243287284,0.13070098600339122,0.17065099518865878,0.17065099518865878,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",23
