event_index,group,true_label,pred_label,confidence,missing_pt_proxy,lead_idx,particle0_idx,particle0_pt,particle0_pt_rank,particle0_pid,particle0_iso_pt_ratio,particle0_knn_pt_sum,particle0_charge,particle0_is_charged_hadron,particle0_is_neutral_hadron,particle0_is_photon,particle0_is_electron,particle0_is_muon,particle0_is_lepton,particle0_knn_charged_hadron_frac,particle0_knn_neutral_hadron_frac,particle0_knn_photon_frac,particle0_knn_electron_frac,particle0_knn_muon_frac,leading_idx,leading_pt,leading_pt_rank,leading_pid,leading_iso_pt_ratio,leading_knn_pt_sum,leading_charge,leading_is_charged_hadron,leading_is_neutral_hadron,leading_is_photon,leading_is_electron,leading_is_muon,leading_is_lepton,leading_knn_charged_hadron_frac,leading_knn_neutral_hadron_frac,leading_knn_photon_frac,leading_knn_electron_frac,leading_knn_muon_frac,best_lepton_idx,best_lepton_pt,best_lepton_pt_rank,best_lepton_pid,best_lepton_iso_pt_ratio,best_lepton_knn_pt_sum,best_lepton_charge,best_lepton_is_charged_hadron,best_lepton_is_neutral_hadron,best_lepton_is_photon,best_lepton_is_electron,best_lepton_is_muon,best_lepton_is_lepton,best_lepton_knn_charged_hadron_frac,best_lepton_knn_neutral_hadron_frac,best_lepton_knn_photon_frac,best_lepton_knn_electron_frac,best_lepton_knn_muon_frac,has_lepton,deltaR_p0_lepton,deltaR_lead_lepton
3082,Hqql_to_Tbl,label_Hqql,label_Tbl,0.8790656328201294,525.9559728080367,0,0,153.05580139160156,0,electron,0.08931654798133275,1560.577392578125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.375,0.625,0.0,0,153.05580139160156,0,electron,0.08931654798133275,1560.577392578125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.375,0.625,0.0,0,153.05580139160156,0,electron,0.08931654798133275,1560.577392578125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.375,0.625,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3083,Hqql_correct,label_Hqql,label_Hqql,0.642014741897583,655.2100551044616,0,0,245.8135528564453,0,electron,0.2876161838899707,608.8447265625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.75,0.125,0.0,0,245.8135528564453,0,electron,0.2876161838899707,608.8447265625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.75,0.125,0.0,0,245.8135528564453,0,electron,0.2876161838899707,608.8447265625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.75,0.125,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3084,Hqql_correct,label_Hqql,label_Hqql,0.9975638389587402,513.7944749052989,0,0,97.43046569824219,0,muon,0.14516700301826366,573.7307739257812,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.25,0,97.43046569824219,0,muon,0.14516700301826366,573.7307739257812,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.25,0,97.43046569824219,0,muon,0.14516700301826366,573.7307739257812,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.25,1,3.162277789670043e-05,3.162277789670043e-05
3085,Hqql_correct,label_Hqql,label_Hqql,0.9996947050094604,615.3533688598316,0,0,393.9726257324219,0,electron,0.13616652105505325,2499.34228515625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.4375,0.375,0.0,0,393.9726257324219,0,electron,0.13616652105505325,2499.34228515625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.4375,0.375,0.0,0,393.9726257324219,0,electron,0.13616652105505325,2499.34228515625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.4375,0.375,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3086,Hqql_correct,label_Hqql,label_Hqql,0.9729529619216919,680.0260319479478,0,0,132.35702514648438,0,charged_hadron,0.1292857353439476,891.3988037109375,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0,132.35702514648438,0,charged_hadron,0.1292857353439476,891.3988037109375,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,1,126.81172943115234,1,muon,0.21104163815411847,474.0731506347656,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.5,0.0,0.0,0.1875,1,0.21667641401290894,0.21667641401290894
3087,Hqql_correct,label_Hqql,label_Hqql,0.9982605576515198,503.4797568130228,0,0,150.29360961914062,0,charged_hadron,0.13232222226013657,985.521728515625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,150.29360961914062,0,charged_hadron,0.13232222226013657,985.521728515625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,75.63925170898438,1,electron,0.15099782478309515,425.2901611328125,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3125,0.0,0.375,0.3125,0.0,1,0.3837110996246338,0.3837110996246338
3088,Hqql_correct,label_Hqql,label_Hqql,0.9504872560501099,577.8788838438799,0,0,526.1699829101562,0,electron,0.16513971709722305,2660.041015625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.3125,0.0,0.3125,0.0,0,526.1699829101562,0,electron,0.16513971709722305,2660.041015625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.3125,0.0,0.3125,0.0,0,526.1699829101562,0,electron,0.16513971709722305,2660.041015625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.3125,0.0,0.3125,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3089,Hqql_correct,label_Hqql,label_Hqql,0.9904475212097168,589.527830850241,0,0,290.4163818359375,0,muon,0.15765936422698076,1551.63330078125,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.0,0.625,0.0,0.3125,0,290.4163818359375,0,muon,0.15765936422698076,1551.63330078125,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.0,0.625,0.0,0.3125,0,290.4163818359375,0,muon,0.15765936422698076,1551.63330078125,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0625,0.0,0.625,0.0,0.3125,1,3.162277789670043e-05,3.162277789670043e-05
3090,Hqql_correct,label_Hqql,label_Hqql,0.9977462887763977,953.3413179640551,0,0,380.5296630859375,0,electron,0.18757659244593144,1648.1331787109375,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.25,0.25,0.0,0,380.5296630859375,0,electron,0.18757659244593144,1648.1331787109375,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.25,0.25,0.0,0,380.5296630859375,0,electron,0.18757659244593144,1648.1331787109375,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.25,0.25,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3091,Hqql_correct,label_Hqql,label_Hqql,0.9898332357406616,537.1921805375387,0,0,125.71620178222656,0,neutral_hadron,0.1195867651288829,925.5389404296875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.0,0.0,0,125.71620178222656,0,neutral_hadron,0.1195867651288829,925.5389404296875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.375,0.375,0.0,0.0,8,23.30295753479004,8,muon,0.07826989255609144,274.4227294921875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6875,0.0,0.3125,1,0.38596057891845703,0.38596057891845703
3092,Hqql_correct,label_Hqql,label_Hqql,0.636283814907074,517.2359690029622,0,0,210.91549682617188,0,electron,0.3043275515487648,482.13873291015625,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.375,0.125,0.0,0,210.91549682617188,0,electron,0.3043275515487648,482.13873291015625,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.375,0.125,0.0,0,210.91549682617188,0,electron,0.3043275515487648,482.13873291015625,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.375,0.125,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3093,Hqql_correct,label_Hqql,label_Hqql,0.9942646622657776,573.3490253124993,0,0,326.96612548828125,0,electron,0.10756122667528814,2712.847900390625,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0,326.96612548828125,0,electron,0.10756122667528814,2712.847900390625,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0,326.96612548828125,0,electron,0.10756122667528814,2712.847900390625,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3094,Hqql_correct,label_Hqql,label_Hqql,0.9992827773094177,720.5422780245523,0,0,524.3685302734375,0,muon,0.12302782179545198,3737.826171875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.4375,0.0,0.0,0.4375,0,524.3685302734375,0,muon,0.12302782179545198,3737.826171875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.4375,0.0,0.0,0.4375,0,524.3685302734375,0,muon,0.12302782179545198,3737.826171875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.4375,0.0,0.0,0.4375,1,3.162277789670043e-05,3.162277789670043e-05
3095,Hqql_correct,label_Hqql,label_Hqql,0.9955872297286987,560.1270699446728,0,0,151.22024536132812,0,charged_hadron,0.1340796433652523,976.6187133789062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0,151.22024536132812,0,charged_hadron,0.1340796433652523,976.6187133789062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,11,12.881004333496094,11,muon,0.15168786246613988,72.03682708740234,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.3125,0.0,0.1875,1,0.7010335922241211,0.7010335922241211
3096,Hqql_correct,label_Hqql,label_Hqql,0.9900542497634888,542.2391776306102,0,0,98.59990692138672,0,photon,0.1361666652916914,625.5120239257812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1875,0.0,0.25,0.5625,0.0,0,98.59990692138672,0,photon,0.1361666652916914,625.5120239257812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1875,0.0,0.25,0.5625,0.0,1,64.3162612915039,1,muon,0.1674594513182112,319.75439453125,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1875,0.3125,0.25,0.0,0.25,1,0.3375174105167389,0.3375174105167389
3097,Hqql_correct,label_Hqql,label_Hqql,0.9995713829994202,563.8048392189269,0,0,372.72479248046875,0,electron,0.2192030275009079,1327.6385498046875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3125,0.0,0.5,0.1875,0.0,0,372.72479248046875,0,electron,0.2192030275009079,1327.6385498046875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3125,0.0,0.5,0.1875,0.0,0,372.72479248046875,0,electron,0.2192030275009079,1327.6385498046875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3125,0.0,0.5,0.1875,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3098,Hqql_correct,label_Hqql,label_Hqql,0.9999581575393677,676.2446062667053,0,0,203.43016052246094,0,photon,0.08741093084787122,2123.85498046875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,203.43016052246094,0,photon,0.08741093084787122,2123.85498046875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,185.55397033691406,1,muon,0.08636348376772682,1962.969482421875,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4375,0.0,0.5625,1,0.13963618874549866,0.13963618874549866
3099,Hqql_correct,label_Hqql,label_Hqql,0.9999996423721313,563.6749929185145,0,0,378.6482849121094,0,electron,0.09855708290631714,3463.270263671875,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4375,0.0,0.0,0.5625,0.0,0,378.6482849121094,0,electron,0.09855708290631714,3463.270263671875,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4375,0.0,0.0,0.5625,0.0,0,378.6482849121094,0,electron,0.09855708290631714,3463.270263671875,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4375,0.0,0.0,0.5625,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3100,Hqql_correct,label_Hqql,label_Hqql,0.9999499320983887,556.5819078484469,0,0,316.29925537109375,0,muon,0.12276896926480126,2260.07861328125,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.0,0.4375,0.0,0.4375,0,316.29925537109375,0,muon,0.12276896926480126,2260.07861328125,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.0,0.4375,0.0,0.4375,0,316.29925537109375,0,muon,0.12276896926480126,2260.07861328125,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.0,0.4375,0.0,0.4375,1,3.162277789670043e-05,3.162277789670043e-05
3101,Hqql_correct,label_Hqql,label_Hqql,0.9999512434005737,670.1216415631742,0,0,423.7214660644531,0,electron,0.13863482276840577,2632.6640625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.375,0.0,0.375,0.0,0,423.7214660644531,0,electron,0.13863482276840577,2632.6640625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.375,0.0,0.375,0.0,0,423.7214660644531,0,electron,0.13863482276840577,2632.6640625,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.375,0.0,0.375,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3102,Hqql_correct,label_Hqql,label_Hqql,0.9999384880065918,654.9537368343612,0,0,183.77444458007812,0,charged_hadron,0.11964090093283578,1352.27587890625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.0,0.0,0,183.77444458007812,0,charged_hadron,0.11964090093283578,1352.27587890625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.125,0.0,0.0,2,95.65702056884766,2,muon,0.16978849667750073,467.7322692871094,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.0,0.4375,0.0,0.25,1,0.18812067806720734,0.18812067806720734
3103,Hqql_correct,label_Hqql,label_Hqql,0.9984238147735596,726.4041690039033,0,0,426.8395080566406,0,muon,0.23234267440451367,1410.2724609375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.25,0.25,0.0,0.1875,0,426.8395080566406,0,muon,0.23234267440451367,1410.2724609375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.25,0.25,0.0,0.1875,0,426.8395080566406,0,muon,0.23234267440451367,1410.2724609375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.25,0.25,0.0,0.1875,1,3.162277789670043e-05,3.162277789670043e-05
3104,Hqql_correct,label_Hqql,label_Hqql,0.9999518394470215,702.4681180748515,0,0,194.7509765625,0,muon,0.1550254420906999,1061.500732421875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.0,0.375,0.0,0.3125,0,194.7509765625,0,muon,0.1550254420906999,1061.500732421875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.0,0.375,0.0,0.3125,0,194.7509765625,0,muon,0.1550254420906999,1061.500732421875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.0,0.375,0.0,0.3125,1,3.162277789670043e-05,3.162277789670043e-05
3105,Hqql_correct,label_Hqql,label_Hqql,0.9995064735412598,543.2679688465508,0,0,218.83175659179688,0,electron,0.23482686433483074,713.0537719726562,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8125,0.1875,0.0,0,218.83175659179688,0,electron,0.23482686433483074,713.0537719726562,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8125,0.1875,0.0,0,218.83175659179688,0,electron,0.23482686433483074,713.0537719726562,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8125,0.1875,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3106,Hqql_correct,label_Hqql,label_Hqql,0.9717835783958435,868.518524403814,0,0,229.4073028564453,0,muon,0.1772658707384517,1064.7352294921875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.625,0.1875,0.0,0.0,0.1875,0,229.4073028564453,0,muon,0.1772658707384517,1064.7352294921875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.625,0.1875,0.0,0.0,0.1875,0,229.4073028564453,0,muon,0.1772658707384517,1064.7352294921875,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.625,0.1875,0.0,0.0,0.1875,1,3.162277789670043e-05,3.162277789670043e-05
3107,Hqql_correct,label_Hqql,label_Hqql,0.9994100332260132,509.9488566745586,0,0,156.09071350097656,0,electron,0.1024910306730947,1366.8787841796875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6875,0.3125,0.0,0,156.09071350097656,0,electron,0.1024910306730947,1366.8787841796875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6875,0.3125,0.0,0,156.09071350097656,0,electron,0.1024910306730947,1366.8787841796875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6875,0.3125,0.0,1,3.162277789670043e-05,3.162277789670043e-05
3108,Hqql_correct,label_Hqql,label_Hqql,0.9998617172241211,644.5466409504218,0,0,131.9997100830078,0,photon,0.20646113710351932,507.3443908691406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5625,0.0,0.4375,0.0,0.0,0,131.9997100830078,0,photon,0.20646113710351932,507.3443908691406,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5625,0.0,0.4375,0.0,0.0,5,46.027557373046875,5,muon,0.09549586261693681,435.957275390625,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,0.3125,0.0,0.1875,1,0.5036526322364807,0.5036526322364807
3109,Hqql_correct,label_Hqql,label_Hqql,0.998467743396759,524.6464577177717,0,0,166.63807678222656,0,muon,0.18828586940092149,718.388916015625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.3125,0.0,0.0,0.25,0,166.63807678222656,0,muon,0.18828586940092149,718.388916015625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.3125,0.0,0.0,0.25,0,166.63807678222656,0,muon,0.18828586940092149,718.388916015625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4375,0.3125,0.0,0.0,0.25,1,3.162277789670043e-05,3.162277789670043e-05
3110,Hqql_correct,label_Hqql,label_Hqql,0.642469584941864,527.3286788307175,0,0,111.9360122680664,0,charged_hadron,0.15346993036640236,617.4317016601562,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.1875,0.0,0.0,0,111.9360122680664,0,charged_hadron,0.15346993036640236,617.4317016601562,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.1875,0.0,0.0,1,63.0156135559082,1,muon,0.17204608114363687,303.256103515625,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8125,0.0,0.1875,1,0.43276330828666687,0.43276330828666687
3111,Hqql_correct,label_Hqql,label_Hqql,0.915941596031189,674.71191284851,0,0,208.36724853515625,0,charged_hadron,0.16529349336884758,1052.2222900390625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,208.36724853515625,0,charged_hadron,0.16529349336884758,1052.2222900390625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,88.68099212646484,1,electron,0.14924492264859443,505.5167236328125,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.25,0.25,0.0,1,0.10450459271669388,0.10450459271669388
