event_idx,rank,particle_idx,head_energy,true_label,pred_label,conf,part_pt_log,part_e_log,part_logptrel,part_logerel,part_deltaR,part_charge,part_isChargedHadron,part_isNeutralHadron,part_isPhoton,part_isElectron,part_isMuon,part_deta,part_dphi,px,py,pz,energy,pt,deta,dphi,deltaR_from_axis
397,1,49,70.53165435791016,label_Tbqq,label_Tbqq,0.82765132188797,-2.0557732582092285,-1.091549038887024,-1.9791854619979858,-0.9615634083747864,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7085752487182617,0.6990736722946167,-0.0038908522110432386,-0.2902801036834717,1.5199507474899292,1.5537077188491821,0.2903061785863595,1.7085752487182617,0.6990736722946167,1.8460588776710647
397,2,48,68.71468353271484,label_Tbqq,label_Tbqq,0.82765132188797,-1.9097459316253662,-0.9118543267250061,-1.8331581354141235,-0.7818686962127686,5.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0572900772094727,-0.01509547233581543,-0.2378562092781067,-0.2670876979827881,-1.9713904857635498,2.008425235748291,0.35764705326046725,-3.0572900772094727,-0.01509547233581543,3.057327344182913
397,3,44,47.58931350708008,label_Tbqq,label_Tbqq,0.82765132188797,-0.9200115203857422,-1.0140249729156494,-0.8434234857559204,-0.8840392231941223,-0.5595149993896484,0.0,0.0,0.0,1.0,0.0,0.0,-0.05738043785095215,-0.01794576644897461,-0.981188178062439,-1.0954691171646118,0.9218264818191528,1.7356690168380737,1.470640278052693,-0.05738043785095215,-0.01794576644897461,0.06012125399064897
397,4,32,38.15192413330078,label_Tbqq,label_Tbqq,0.82765132188797,-0.303403377532959,-0.4128391444683075,-0.22681526839733124,-0.28285327553749084,-0.32213684916496277,0.0,0.0,0.0,1.0,0.0,0.0,-0.1001165509223938,-0.06518244743347168,-2.489778518676758,-2.5286171436309814,2.047354221343994,4.096896648406982,3.5486478736455007,-0.1001165509223938,-0.06518244743347168,0.11946579101154259
397,5,38,37.01294708251953,label_Tbqq,label_Tbqq,0.82765132188797,-0.6023069024085999,-0.5060041546821594,-0.5257189869880676,-0.3760182857513428,1.6778943538665771,0.0,0.0,1.0,0.0,0.0,0.0,0.3559088706970215,0.5070270299911499,-0.47234877943992615,-2.266658306121826,2.738814353942871,3.5863571166992188,2.315351646327066,0.3559088706970215,0.5070270299911499,0.619473593773355
397,6,7,35.734344482421875,label_Tbqq,label_Tbqq,0.82765132188797,1.0485320091247559,0.9556604027748108,1.1251200437545776,1.085646152496338,-0.4797399342060089,-1.0,1.0,0.0,0.0,0.0,0.0,-0.05458861589431763,-0.05857038497924805,-17.060577392578125,-17.557418823242188,15.425989151000977,28.94013023376465,24.48114083744642,-0.05458861589431763,-0.05857038497924805,0.08006501721647646
397,7,19,35.55162811279297,label_Tbqq,label_Tbqq,0.82765132188797,0.19117985665798187,0.10115818679332733,0.2677678167819977,0.2311438024044037,-0.566260576248169,1.0,1.0,0.0,0.0,0.0,0.0,-0.0498347282409668,-0.03051447868347168,-4.866047382354736,-5.297303676605225,4.572927474975586,8.537870407104492,7.193041315708997,-0.0498347282409668,-0.03051447868347168,0.058434865860845966
397,8,22,34.329017639160156,label_Tbqq,label_Tbqq,0.82765132188797,0.07198195159435272,-0.02114042080938816,0.14856982231140137,0.10884527862071991,-0.48380136489868164,0.0,0.0,0.0,1.0,0.0,0.0,-0.05498749017715454,-0.056791067123413086,-4.220123291015625,-4.3585124015808105,3.8199355602264404,7.169238090515137,6.06680071752042,-0.05498749017715454,-0.056791067123413086,0.07904966401572291
397,9,16,34.23749923706055,label_Tbqq,label_Tbqq,0.82765132188797,0.37752917408943176,0.27180927991867065,0.45411720871925354,0.4017949104309082,-0.4406692087650299,-1.0,1.0,0.0,0.0,0.0,0.0,-0.08973848819732666,-0.004113197326660156,-6.165552139282227,-7.078278541564941,5.528501033782959,10.894946098327637,9.387015515816854,-0.08973848819732666,-0.004113197326660156,0.0898327037118987
397,10,40,33.90882873535156,label_Tbqq,label_Tbqq,0.82765132188797,-0.6701176762580872,-0.7526137828826904,-0.5935295820236206,-0.6226280331611633,-0.6627451777458191,1.0,1.0,0.0,0.0,0.0,0.0,-0.029799222946166992,-0.017012834548950195,-1.4006797075271606,-1.5667582750320435,1.3862311840057373,2.521458387374878,2.101579200377601,-0.029799222946166992,-0.017012834548950195,0.034313703204191165
517,1,44,69.52253723144531,label_QCD,label_QCD,0.5923488736152649,-0.8317113518714905,0.09894118458032608,-0.9894962906837463,0.11349024623632431,5.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.372826099395752,0.7506948709487915,1.0393235683441162,-1.3050788640975952,8.331135749816895,8.510873794555664,1.6683597697228905,-2.372826099395752,0.7506948709487915,2.4887439577510744
517,2,43,63.147830963134766,label_QCD,label_QCD,0.5923488736152649,-0.7537557482719421,0.01247107982635498,-0.9115405678749084,0.02702031098306179,5.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.1334869861602783,-0.07471132278442383,-0.2840028405189514,-1.843145489692688,7.285693645477295,7.521878242492676,1.8648975600813391,-2.1334869861602783,-0.07471132278442383,2.1347947212477987
517,3,19,46.287872314453125,label_QCD,label_QCD,0.5923488736152649,0.5701021552085876,0.3616783320903778,0.4123171865940094,0.37622755765914917,0.3685219883918762,-1.0,1.0,0.0,0.0,0.0,0.0,-0.12781864404678345,0.2626835107803345,2.267564535140991,-12.149791717529297,0.8185136914253235,12.387442588806152,12.35958282873547,-0.12781864404678345,0.2626835107803345,0.29213050611300495
517,4,28,40.16218948364258,label_QCD,label_QCD,0.5923488736152649,0.24102136492729187,0.03244349732995033,0.08323655277490616,0.04699273034930229,0.30363112688064575,1.0,1.0,0.0,0.0,0.0,0.0,-0.12280070781707764,0.24707305431365967,1.298374891281128,-7.61396598815918,0.4726772904396057,7.739583969116211,7.723875673983501,-0.12280070781707764,0.24707305431365967,0.2759077889590214
517,5,40,37.296146392822266,label_QCD,label_QCD,0.5923488736152649,-0.5737740397453308,-0.783770740032196,-0.7315590977668762,-0.7692215442657471,0.21962600946426392,0.0,0.0,0.0,1.0,0.0,0.0,-0.05857554450631142,0.2480851411819458,0.40780630707740784,-2.376948595046997,-0.007395150139927864,2.411689519882202,2.411677965149577,-0.05857554450631142,0.2480851411819458,0.25490651558851307
517,6,52,36.33510971069336,label_QCD,label_QCD,0.5923488736152649,-1.2197396755218506,-1.427599549293518,-1.377524495124817,-1.4130502939224243,0.08685165643692017,0.0,0.0,0.0,1.0,0.0,0.0,-0.13987544178962708,0.172021746635437,0.08981381356716156,-0.9541870951652527,0.07505587488412857,0.9613391160964966,0.9584046815867396,-0.13987544178962708,0.172021746635437,0.2217129236904106
517,7,4,33.55796432495117,label_QCD,label_QCD,0.5923488736152649,1.3601508140563965,1.1510695219039917,1.2023659944534302,1.1656187772750854,0.15215766429901123,0.0,0.0,1.0,0.0,0.0,0.0,-0.11288758367300034,0.20956897735595703,5.006111145019531,-37.87969207763672,1.9589053392410278,38.25924301147461,38.209059406021275,-0.11288758367300034,0.20956897735595703,0.238039414420281
517,8,50,33.05453109741211,label_QCD,label_QCD,0.5923488736152649,-1.0076080560684204,-1.2174897193908691,-1.1653931140899658,-1.2029403448104858,1.6754908561706543,0.0,0.0,0.0,1.0,0.0,0.0,-0.08003292977809906,-0.6136759519577026,-0.8278548717498779,-0.999284029006958,0.02386654168367386,1.2978758811950684,1.297656448875582,-0.08003292977809906,-0.6136759519577026,0.6188727202422633
517,9,25,32.403480529785156,label_QCD,label_QCD,0.5923488736152649,0.3301393985748291,0.12037358433008194,0.17235441505908966,0.13492263853549957,0.3235693573951721,-1.0,1.0,0.0,0.0,0.0,0.0,-0.0820402130484581,0.2686445713043213,1.6608432531356812,-8.613900184631348,0.17895740270614624,8.775487899780273,8.772552462212937,-0.0820402130484581,0.2686445713043213,0.2808923321280219
517,10,8,32.099884033203125,label_QCD,label_QCD,0.5923488736152649,1.1250886917114258,0.9161894917488098,0.9673036932945251,0.9307387471199036,0.2341061234474182,1.0,1.0,0.0,0.0,0.0,0.0,-0.11750911176204681,0.2302771806716919,4.138054847717285,-26.995134353637695,1.5265517234802246,27.353439331054688,27.310451784869223,-0.11750911176204681,0.2302771806716919,0.25852653884119564
166,1,47,67.38198852539062,label_Hgg,label_Hbb,0.5669053792953491,-1.3508857488632202,-0.5286859273910522,-1.4672921895980835,-0.5802048444747925,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5024421215057373,-0.2701793909072876,0.017922449856996536,-0.7944611310958862,-3.343600034713745,3.472012519836426,0.794663263924432,1.5024421215057373,-0.2701793909072876,1.5265415918820207
166,2,44,34.922664642333984,label_Hgg,label_Hbb,0.5669053792953491,-1.212938904762268,-1.317832112312317,-1.3293451070785522,-1.3693510293960571,-0.40035581588745117,0.0,0.0,0.0,1.0,0.0,0.0,-0.079609215259552,-0.060370445251464844,0.2228551059961319,-0.9417524337768555,-0.5727563500404358,1.1245496273040771,0.9677613573568525,-0.079609215259552,-0.060370445251464844,0.09991104950956026
166,3,40,34.81161117553711,label_Hgg,label_Hbb,0.5669053792953491,-1.1582520008087158,-1.2639727592468262,-1.2746583223342896,-1.3154916763305664,-0.37885797023773193,0.0,0.0,0.0,1.0,0.0,0.0,-0.08193409442901611,-0.06611990928649902,0.23510511219501495,-1.0196447372436523,-0.6164714694023132,1.2144904136657715,1.0463984919565334,-0.08193409442901611,-0.06611990928649902,0.10528550818587423
166,4,39,33.813541412353516,label_Hgg,label_Hbb,0.5669053792953491,-1.1475064754486084,-1.142364263534546,-1.2639127969741821,-1.1938834190368652,0.17164212465286255,0.0,0.0,0.0,1.0,0.0,0.0,0.18331128358840942,0.15938162803649902,0.464212030172348,-0.955821692943573,-0.9791291356086731,1.444915771484375,1.0625854872236167,0.18331128358840942,0.15938162803649902,0.24291053918345165
166,5,29,33.04985427856445,label_Hgg,label_Hbb,0.5669053792953491,-0.39143601059913635,-0.4213053584098816,-0.5078423619270325,-0.4728245735168457,-0.14040124416351318,0.0,0.0,0.0,1.0,0.0,0.0,0.10710293054580688,0.1253829002380371,1.2706196308135986,-2.859715700149536,-2.5672900676727295,4.04764461517334,3.1292887581510653,0.10710293054580688,0.1253829002380371,0.1648996949772846
166,6,35,32.36800765991211,label_Hgg,label_Hbb,0.5669053792953491,-0.6079123020172119,-0.714719295501709,-0.7243186235427856,-0.7662385106086731,-0.305502325296402,0.0,0.0,0.0,1.0,0.0,0.0,-0.08499795198440552,-0.08976829051971436,0.46299654245376587,-2.2497365474700928,-1.3450171947479248,2.661719799041748,2.2968849190472724,-0.08499795198440552,-0.08976829051971436,0.12362442244303973
166,7,45,30.521596908569336,label_Hgg,label_Hbb,0.5669053792953491,-1.2242412567138672,-1.3056038618087769,-1.3406474590301514,-1.357122778892517,-0.6381751298904419,0.0,0.0,0.0,1.0,0.0,0.0,-0.01644730567932129,-0.036962032318115234,0.24091552197933197,-0.9212822914123535,-0.6346448659896851,1.1443668603897095,0.9522611769890499,-0.01644730567932129,-0.036962032318115234,0.040456219511892474
166,8,25,30.50818634033203,label_Hgg,label_Hbb,0.5669053792953491,-0.23703646659851074,-0.36131390929222107,-0.3534426689147949,-0.4128328859806061,-0.03162074089050293,0.0,0.0,0.0,1.0,0.0,0.0,-0.13636595010757446,-0.13529503345489502,0.6117262840270996,-3.8533055782318115,-2.055351734161377,4.409834861755371,3.9015603193853097,-0.13636595010757446,-0.13529503345489502,0.1920948162400606
166,9,27,29.04200553894043,label_Hgg,label_Hbb,0.5669053792953491,-0.2644574046134949,-0.38670578598976135,-0.38086384534835815,-0.4382249712944031,-0.024743258953094482,0.0,0.0,0.0,1.0,0.0,0.0,-0.13017863035202026,-0.14358782768249512,0.5574795603752136,-3.710029363632202,-2.002669095993042,4.2527384757995605,3.7516798023351225,-0.13017863035202026,-0.14358782768249512,0.1938141895189974
166,10,42,28.338077545166016,label_Hgg,label_Hbb,0.5669053792953491,-1.1936769485473633,-1.025249719619751,-1.310083031654358,-1.0767686367034912,1.4233522415161133,0.0,0.0,0.0,1.0,0.0,0.0,0.49412089586257935,-0.25455939769744873,0.03796619921922684,-0.9940363168716431,-1.3884938955307007,1.7080588340759277,0.9947610926965809,0.49412089586257935,-0.25455939769744873,0.55583805796664
341,1,37,67.27069091796875,label_Tbl,label_Tbl,0.9999728202819824,-1.571174144744873,-0.6134225726127625,-1.4839946031570435,-0.38056644797325134,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0862607955932617,-0.3942834436893463,0.4810151159763336,-0.3242746889591217,-3.0177390575408936,3.076159715652466,0.5801117269089299,2.0862607955932617,-0.3942834436893463,2.1231918286384204
341,2,36,34.902462005615234,label_Tbl,label_Tbl,0.9999728202819824,-1.1090706586837769,-1.0782420635223389,-1.0218912363052368,-0.8453858494758606,1.99755859375,0.0,0.0,0.0,1.0,0.0,0.0,0.6127452850341797,0.33717817068099976,1.111843466758728,0.154754176735878,-1.116875410079956,1.5835262537002563,1.1225616908621396,0.6127452850341797,0.33717817068099976,0.6993896647187485
341,3,34,32.150447845458984,label_Tbl,label_Tbl,0.9999728202819824,-0.7902776002883911,-0.7424752712249756,-0.7030978798866272,-0.5096191167831421,2.3115861415863037,0.0,0.0,0.0,1.0,0.0,0.0,0.6467199325561523,0.4322919249534607,1.722093105316162,0.4094200134277344,-1.84699285030365,2.558243989944458,1.770093051444649,0.6467199325561523,0.4322919249534607,0.7778965095341428
341,4,16,31.087787628173828,label_Tbl,label_Tbl,0.9999728202819824,0.2383071929216385,0.06058749929070473,0.3254867494106293,0.29344362020492554,-0.4854245185852051,0.0,0.0,0.0,1.0,0.0,0.0,0.04099094867706299,-0.06711632013320923,7.423396110534668,-2.0225205421447754,-2.3915388584136963,8.057099342346191,7.693984608595135,0.04099094867706299,-0.06711632013320923,0.07864387008323687
341,5,35,30.96561050415039,label_Tbl,label_Tbl,0.9999728202819824,-1.0291157960891724,-1.2335309982299805,-0.9419360756874084,-1.0006747245788574,2.3078560829162598,-1.0,1.0,0.0,0.0,0.0,0.0,-0.20357435941696167,0.749820351600647,1.072190761566162,0.6587542295455933,-0.07739903032779694,1.2684717178344727,1.2583918960848544,-0.20357435941696167,0.749820351600647,0.7769640142802909
341,6,33,30.58766746520996,label_Tbl,label_Tbl,0.9999728202819824,-0.7173396944999695,-0.6636474132537842,-0.6301599144935608,-0.4307912290096283,2.2670323848724365,0.0,0.0,0.0,1.0,0.0,0.0,0.6583298444747925,0.39309006929397583,1.927551507949829,0.37912917137145996,-2.0829293727874756,2.863178014755249,1.9644830730715066,0.6583298444747925,0.39309006929397583,0.7667581018181335
341,7,29,29.977046966552734,label_Tbl,label_Tbl,0.9999728202819824,-0.44754186272621155,-0.6248242855072021,-0.36036238074302673,-0.39196792244911194,-0.25231605768203735,0.0,0.0,0.0,1.0,0.0,0.0,0.043088048696517944,-0.12996453046798706,2.733496904373169,-0.932762086391449,-0.904109537601471,3.026460647583008,2.888260797785932,0.043088048696517944,-0.12996453046798706,0.13692099590726706
341,8,22,29.676895141601562,label_Tbl,label_Tbl,0.9999728202819824,-0.09098122268915176,-0.2662928104400635,-0.003801488783210516,-0.03343667834997177,-0.3351294696331024,0.0,0.0,0.0,1.0,0.0,0.0,0.05238094925880432,-0.1037437915802002,4.588347434997559,-1.4325422048568726,-1.5515328645706177,5.050976753234863,4.806777439506105,0.05238094925880432,-0.1037437915802002,0.11621763264104741
341,9,13,28.076618194580078,label_Tbl,label_Tbl,0.9999728202819824,0.4457565248012543,0.2753409147262573,0.5329360961914062,0.508197009563446,-0.4547088146209717,-1.0,1.0,0.0,0.0,0.0,0.0,0.074188232421875,-0.04413311183452606,10.043967247009277,-2.490022897720337,-3.578075647354126,10.950050354003906,10.348018751923805,0.074188232421875,-0.04413311183452606,0.08632279762658836
341,10,18,27.87901496887207,label_Tbl,label_Tbl,0.9999728202819824,0.14430753886699677,-0.03533667325973511,0.23148727416992188,0.19751954078674316,-0.35310789942741394,0.0,0.0,0.0,1.0,0.0,0.0,0.03159189224243164,-0.10716336965560913,6.41457462310791,-2.026813507080078,-2.0248982906341553,7.025308132171631,6.727164379432261,0.03159189224243164,-0.10716336965560913,0.11172303008512677
232,1,26,66.80781555175781,label_Hqql,label_Hqql,0.539645791053772,-1.4136217832565308,-0.5492069125175476,-1.493902325630188,-0.5083287358283997,5.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.72149395942688,-0.2714194655418396,0.5034542679786682,0.5238285660743713,3.2895374298095703,3.3717055320739746,0.7265415105700903,-2.72149395942688,-0.2714194655418396,2.7349950452371963
232,2,13,28.8035888671875,label_Hqql,label_Hqql,0.539645791053772,0.2557368278503418,0.14341148734092712,0.17545628547668457,0.1842895895242691,-0.5826623439788818,0.0,0.0,1.0,0.0,0.0,0.0,0.03447556495666504,-0.041996002197265625,4.029369831085205,6.781164646148682,-4.47533655166626,9.069104194641113,7.887966480268307,0.03447556495666504,-0.041996002197265625,0.054334416161710704
232,3,0,27.98457908630371,label_Hqql,label_Hqql,0.539645791053772,2.6068685054779053,2.4673802852630615,2.526587724685669,2.508258104324341,-0.5941794514656067,1.0,0.0,0.0,0.0,1.0,0.0,-0.04974547028541565,0.013153672218322754,104.9345932006836,201.0720977783203,-107.15007019042969,250.84336853027344,226.80665192001612,-0.04974547028541565,0.013153672218322754,0.05145513489190605
232,4,10,27.805086135864258,label_Hqql,label_Hqql,0.539645791053772,0.9292764067649841,0.7854732275009155,0.8489957451820374,0.8263511657714844,-0.5383284091949463,0.0,0.0,1.0,0.0,0.0,0.0,-0.0643816590309143,0.011597633361816406,9.58072280883789,18.288818359375,-9.420753479003906,22.694089889526367,20.646334457283178,-0.0643816590309143,0.011597633361816406,0.06541791130239505
232,5,1,26.01146125793457,label_Hqql,label_Hqql,0.539645791053772,2.1739981174468994,2.0537798404693604,2.093717336654663,2.094658136367798,-0.6693042516708374,0.0,0.0,0.0,1.0,0.0,0.0,0.011207938194274902,0.03069150447845459,54.63149642944336,109.31519317626953,-66.08458709716797,138.93014526367188,122.20643134174816,0.011207938194274902,0.03069150447845459,0.03267393955000964
232,6,5,25.901460647583008,label_Hqql,label_Hqql,0.539645791053772,1.1891382932662964,1.0798020362854004,1.1088577508926392,1.1206802129745483,-0.605225145816803,0.0,0.0,0.0,1.0,0.0,0.0,0.04307222366333008,0.0227125883102417,13.591924667358398,26.662694931030273,-17.27602195739746,34.555763244628906,29.927240386449487,0.04307222366333008,0.0227125883102417,0.04869371744952791
232,7,19,25.61773109436035,label_Hqql,label_Hqql,0.539645791053772,-0.44971898198127747,-0.547014594078064,-0.5299994349479675,-0.506136417388916,-0.4181552231311798,0.0,0.0,0.0,1.0,0.0,0.0,0.07664215564727783,0.05691063404083252,1.2192027568817139,2.608422040939331,-1.7746857404708862,3.38228178024292,2.8792917368766364,0.07664215564727783,0.05691063404083252,0.09546119781980072
232,8,16,25.192243576049805,label_Hqql,label_Hqql,0.539645791053772,0.10740307718515396,-0.007306408602744341,0.02712244912981987,0.033571530133485794,-0.6011074781417847,0.0,0.0,0.0,1.0,0.0,0.0,0.02753680944442749,0.04140186309814453,2.791585683822632,5.738729476928711,-3.569906711578369,7.3123321533203125,6.381689951689438,0.02753680944442749,0.04140186309814453,0.04972313488081994
232,9,3,24.8983211517334,label_Hqql,label_Hqql,0.539645791053772,1.3903961181640625,1.2744982242584229,1.3101154565811157,1.3153764009475708,-0.6931945085525513,-1.0,1.0,0.0,0.0,0.0,0.0,0.023929357528686523,0.01184689998626709,18.504602432250977,35.34520721435547,-22.153079986572266,45.636680603027344,39.89616503125826,0.023929357528686523,0.01184689998626709,0.02670137058318021
232,10,11,24.72170066833496,label_Hqql,label_Hqql,0.539645791053772,0.5804334878921509,0.4486212432384491,0.5001529455184937,0.48949918150901794,-0.5474309921264648,1.0,1.0,0.0,0.0,0.0,0.0,-0.026058048009872437,0.05751454830169678,5.304473400115967,11.36653995513916,-6.25614595413208,14.025646209716797,12.543351569828248,-0.026058048009872437,0.05751454830169678,0.06314226106525667
133,1,52,66.58582305908203,label_Hgg,label_Hgg,0.8536363840103149,-1.7403767108917236,-0.9716687798500061,-2.0311899185180664,-1.2344934940338135,4.793934345245361,-1.0,1.0,0.0,0.0,0.0,0.0,1.2945082187652588,0.5291548371315002,0.2695760726928711,0.36722394824028015,1.717221736907959,1.8439346551895142,0.4555487757965025,1.2945082187652588,0.5291548371315002,1.3984835966540572
133,2,0,34.06938552856445,label_Hgg,label_Hgg,0.8536363840103149,2.490095853805542,2.45405650138855,2.199282646179199,2.1912317276000977,-0.3426132798194885,0.0,0.0,1.0,0.0,0.0,0.0,-0.00821143388748169,0.1140514612197876,166.35108947753906,95.7884521484375,154.02593994140625,246.11399841308594,191.9586219354518,-0.00821143388748169,0.1140514612197876,0.11434668098750045
133,3,17,33.24248504638672,label_Hgg,label_Hgg,0.8536363840103149,0.5715377926826477,0.53520667552948,0.2807247042655945,0.2723817229270935,-0.5124942064285278,-1.0,1.0,0.0,0.0,0.0,0.0,-0.00893932580947876,0.07131838798522949,10.987005233764648,5.716017246246338,9.926026344299316,15.87238597869873,12.384956082528406,-0.00893932580947876,0.07131838798522949,0.07187644962531009
133,4,38,32.0286865234375,label_Hgg,label_Hgg,0.8536363840103149,-0.5528566241264343,-0.5765098333358765,-0.8436698317527771,-0.8393346071243286,0.06052881479263306,0.0,0.0,0.0,1.0,0.0,0.0,0.01968836784362793,-0.21422939002513885,2.4381368160247803,0.4794543385505676,2.083479642868042,3.2427265644073486,2.4848315026195267,0.01968836784362793,-0.21422939002513885,0.2151321997723471
133,5,48,31.4200496673584,label_Hgg,label_Hgg,0.8536363840103149,-1.0683008432388306,-1.1067472696304321,-1.3591138124465942,-1.3695720434188843,0.09651178121566772,0.0,0.0,0.0,1.0,0.0,0.0,-0.013720870018005371,-0.22370757162570953,1.1696478128433228,0.21851493418216705,0.9463622570037842,1.5203375816345215,1.1898843567968298,-0.013720870018005371,-0.22370757162570953,0.22412795425096568
133,6,40,30.237567901611328,label_Hgg,label_Hgg,0.8536363840103149,-0.5809051394462585,-0.5980292558670044,-0.8717182278633118,-0.8608541488647461,-0.12723201513290405,0.0,0.0,0.0,1.0,0.0,0.0,0.034110844135284424,-0.16469669342041016,2.3166942596435547,0.576034426689148,2.0467875003814697,3.14455509185791,2.3872343733694215,0.034110844135284424,-0.16469669342041016,0.16819200489689823
133,7,4,30.216201782226562,label_Hgg,label_Hgg,0.8536363840103149,1.5139591693878174,1.4767787456512451,1.2231460809707642,1.213953971862793,-0.5693548917770386,-1.0,1.0,0.0,0.0,0.0,0.0,-0.010823726654052734,0.056636303663253784,42.543701171875,21.345733642578125,38.03324890136719,60.927452087402344,47.598391297833686,-0.010823726654052734,0.056636303663253784,0.05766128641747378
133,8,5,28.467239379882812,label_Hgg,label_Hgg,0.8536363840103149,1.471011757850647,1.4381871223449707,1.1801986694335938,1.175362467765808,-0.5355005264282227,-1.0,1.0,0.0,0.0,0.0,0.0,-0.0009036064147949219,0.06611868739128113,39.819801330566406,20.45396614074707,36.34012985229492,57.659393310546875,44.76584980643845,-0.0009036064147949219,0.06611868739128113,0.06612486163992191
133,9,11,27.98756217956543,label_Hgg,label_Hgg,0.8536363840103149,1.0721018314361572,1.0469940900802612,0.781288743019104,0.7841693162918091,-0.6514751315116882,0.0,0.0,0.0,1.0,0.0,0.0,0.016449451446533203,0.033288776874542236,22.88960075378418,10.82322883605957,21.122947692871094,32.97355270385742,25.319480743201442,0.016449451446533203,0.033288776874542236,0.03713121488309952
