event_idx,rank,particle_idx,super_score,true_label,pred_label,conf,part_pt_log,part_e_log,part_logptrel,part_logerel,part_deltaR,part_charge,part_isChargedHadron,part_isNeutralHadron,part_isPhoton,part_isElectron,part_isMuon,part_deta,part_dphi,px,py,pz,energy,pt,deta,dphi,deltaR_from_axis
774,11,24,2.1429784297943115,label_Hqql,label_Hqql,0.9999284744262695,-0.9410422444343567,-0.6433183550834656,-1.0488144159317017,-1.0170599222183228,-0.1644972562789917,0.0,0.0,0.0,1.0,0.0,0.0,0.05389678478240967,0.14945441484451294,1.1707509756088257,-0.816085696220398,-2.579028367996216,2.9475481510162354,1.4271137692785916,0.05389678478240967,0.14945441484451294,0.1588756920563909
774,12,3,2.1324217319488525,label_Hqql,label_Hqql,0.9999284744262695,1.2197506427764893,1.4415934085845947,1.1119786500930786,1.0678519010543823,-0.32122334837913513,0.0,0.0,1.0,0.0,0.0,0.0,-0.07229197025299072,0.09539687633514404,24.645214080810547,-19.238433837890625,-48.78129959106445,57.940650939941406,31.26505898961135,-0.07229197025299072,0.09539687633514404,0.11969416434213516
784,1,0,4.466300964355469,label_Hqql,label_Hqql,0.9504872560501099,3.195936918258667,3.8744397163391113,3.224381923675537,3.2094860076904297,-0.7121596336364746,1.0,0.0,0.0,0.0,1.0,0.0,-0.021276235580444336,-0.005437612533569336,508.80126953125,134.07504272460938,-1796.8277587890625,1872.2833251953125,526.1699810500572,-0.021276235580444336,-0.005437612533569336,0.02196009632355459
784,2,21,2.5266711711883545,label_Hqql,label_Hqql,0.9504872560501099,-1.59906005859375,-0.4806494414806366,-1.5706150531768799,-1.1456032991409302,1.6977052688598633,0.0,0.0,1.0,0.0,0.0,0.0,0.6218539476394653,0.05662071704864502,0.5292074084281921,0.1752050668001175,-3.6766185760498047,3.718639612197876,0.5574560938475038,0.6218539476394653,0.05662071704864502,0.6244263269545012
784,3,20,2.388676166534424,label_Hqql,label_Hqql,0.9504872560501099,-1.59320867061615,-0.5651836395263672,-1.5647637844085693,-1.2301372289657593,1.198828935623169,-1.0,1.0,0.0,0.0,0.0,0.0,0.4901324510574341,0.09735259413719177,0.5260127186775208,0.19825978577136993,-3.2443249225616455,3.295621395111084,0.5621355022275555,0.4901324510574341,0.09735259413719177,0.4997072614689613
784,4,18,2.3383028507232666,label_Hqql,label_Hqql,0.9504872560501099,-1.2402634620666504,-0.6555678248405457,-1.2118184566497803,-1.3205214738845825,1.9379448890686035,0.0,0.0,0.0,1.0,0.0,0.0,-0.1618046760559082,0.6650869250297546,0.5577691793441772,0.7450632452964783,-2.742810010910034,2.8964171409606934,0.9307124673700236,-0.1618046760559082,0.6650869250297546,0.6844862095317128
784,5,22,2.2750446796417236,label_Hqql,label_Hqql,0.9504872560501099,-1.6948184967041016,-0.7644868493080139,-1.666373610496521,-1.4294406175613403,1.6263971328735352,1.0,1.0,0.0,0.0,0.0,0.0,0.34745967388153076,0.4972267746925354,0.35229647159576416,0.33505457639694214,-2.4268994331359863,2.479051113128662,0.486183476748603,0.34745967388153076,0.4972267746925354,0.6065992832546054
784,6,10,2.223386764526367,label_Hqql,label_Hqql,0.9504872560501099,-0.5564568042755127,0.3975987136363983,-0.5280117392539978,-0.26735490560531616,2.0478627681732178,1.0,1.0,0.0,0.0,0.0,0.0,0.38355982303619385,-0.5998141169548035,2.333259105682373,-0.8167642951011658,-12.802459716796875,13.039695739746094,2.4720845390078816,0.38355982303619385,-0.5998141169548035,0.711965668235363
784,7,19,2.0056092739105225,label_Hqql,label_Hqql,0.9504872560501099,-1.266422986984253,-0.47142234444618225,-1.2379778623580933,-1.136376142501831,1.380936861038208,0.0,0.0,0.0,1.0,0.0,0.0,0.1510409116744995,-0.5238959789276123,0.8662535548210144,-0.23118790984153748,-3.6597602367401123,3.767981767654419,0.8965729590484776,0.1510409116744995,-0.5238959789276123,0.5452342191535534
784,8,15,1.942922830581665,label_Hqql,label_Hqql,0.9504872560501099,-0.6939316987991333,0.11223888397216797,-0.6654868721961975,-0.5527148842811584,1.6761717796325684,0.0,0.0,0.0,1.0,0.0,0.0,0.16746199131011963,0.5959619283676147,1.3267427682876587,1.5381406545639038,-8.432902336120605,8.674097061157227,2.0312860572617226,0.16746199131011963,0.5959619283676147,0.6190429214498754
784,9,16,1.9342917203903198,label_Hqql,label_Hqql,0.9504872560501099,-0.7423296570777893,0.03258686140179634,-0.7138848304748535,-0.632366955280304,-0.31257349252700806,0.0,0.0,1.0,0.0,0.0,0.0,0.12147486209869385,0.009638309478759766,1.8255252838134766,0.5105992555618286,-7.505493640899658,7.74116849899292,1.8955880780440058,0.12147486209869385,0.009638309478759766,0.12185663351457333
784,10,14,1.9258489608764648,label_Hqql,label_Hqql,0.9504872560501099,-0.6867476105690002,0.27593138813972473,-0.6583027839660645,-0.38902226090431213,1.6441423892974854,1.0,1.0,0.0,0.0,0.0,0.0,0.396079421043396,-0.465280145406723,2.0104353427886963,-0.4121171236038208,-10.764520645141602,10.959291458129883,2.0522404320891328,0.396079421043396,-0.465280145406723,0.6110356139242402
784,11,3,1.9157778024673462,label_Hqql,label_Hqql,0.9504872560501099,-0.13481491804122925,0.8291044235229492,-0.10636992007493973,0.16415061056613922,1.3680543899536133,-1.0,1.0,0.0,0.0,0.0,0.0,0.39794886112213135,-0.36798834800720215,4.490192413330078,-0.47273948788642883,-23.727479934692383,24.153635025024414,4.515009471987198,0.39794886112213135,-0.36798834800720215,0.5420135794770008
784,12,13,1.902134656906128,label_Hqql,label_Hqql,0.9504872560501099,-0.6828089952468872,0.26830336451530457,-0.6543641090393066,-0.3966502547264099,0.7376582026481628,0.0,0.0,1.0,0.0,0.0,0.0,0.37933576107025146,0.062281012535095215,1.9555343389511108,0.6597254872322083,-10.642248153686523,10.840516090393066,2.0638198248201642,0.37933576107025146,0.062281012535095215,0.38441454726524543
785,1,0,4.252216815948486,label_Hqql,label_Hqql,0.9904475212097168,2.779920816421509,2.5881903171539307,2.7943954467773438,2.782806634902954,-0.59785395860672,-1.0,0.0,0.0,0.0,0.0,1.0,0.04968932271003723,0.009214669466018677,281.55950927734375,71.17529296875,67.22632598876953,298.0957336425781,290.4163900224745,0.04968932271003723,0.009214669466018677,0.05053651080902003
785,2,1,2.6575448513031006,label_Hqql,label_Hqql,0.9904475212097168,2.116262912750244,1.9115127325057983,2.1307373046875,2.1061289310455322,-0.30906951427459717,0.0,0.0,0.0,1.0,0.0,0.0,-0.05714871734380722,-0.10861547291278839,111.58519744873047,14.562500953674316,13.833834648132324,113.3785629272461,112.53142993714214,-0.05714871734380722,-0.10861547291278839,0.1227326234141153
785,3,16,2.654120683670044,label_Hqql,label_Hqql,0.9904475212097168,-0.5174310803413391,-0.6776828765869141,-0.5029564499855042,-0.48306646943092346,2.3044166564941406,0.0,0.0,0.0,1.0,0.0,0.0,-0.5612666606903076,0.5360199809074402,1.8684509992599487,1.8278255462646484,-1.02151620388031,2.8063411712646484,2.613820071124476,-0.5612666606903076,0.5360199809074402,0.7761041710585387
785,4,7,2.622675895690918,label_Hqql,label_Hqql,0.9904475212097168,0.361088365316391,0.1645723581314087,0.37556299567222595,0.3591887950897217,0.446461021900177,0.0,0.0,1.0,0.0,0.0,0.0,0.017135918140411377,0.31114375591278076,7.8191375732421875,4.788914680480957,1.8171815872192383,9.347447395324707,9.169112072944346,0.017135918140411377,0.31114375591278076,0.3116152700591339
785,5,2,2.5435287952423096,label_Hqql,label_Hqql,0.9904475212097168,1.7075202465057373,1.504709005355835,1.7219946384429932,1.6993252038955688,-0.373290479183197,1.0,1.0,0.0,0.0,0.0,0.0,-0.03623129427433014,-0.1003362238407135,62.16269302368164,8.636587142944336,9.039693832397461,63.407623291015625,62.75978841132393,-0.03623129427433014,-0.1003362238407135,0.10667738513577689
785,6,3,2.388247489929199,label_Hqql,label_Hqql,0.9904475212097168,1.152971625328064,0.9471797347068787,1.167446255683899,1.1417959928512573,-0.1719452142715454,-1.0,1.0,0.0,0.0,0.0,0.0,-0.07012534141540527,-0.14048394560813904,28.284168243408203,2.778007745742798,3.1224989891052246,28.591623306274414,28.42026566126411,-0.07012534141540527,-0.14048394560813904,0.157013701574919
785,7,22,2.288877487182617,label_Hqql,label_Hqql,0.9904475212097168,-1.146044373512268,-1.3514339923858643,-1.1315699815750122,-1.1568175554275513,-0.24501579999923706,0.0,0.0,0.0,1.0,0.0,0.0,-0.0648772194981575,-0.12264343351125717,1.0576826333999634,0.1229703351855278,0.12261252850294113,1.0718433856964111,1.064807145135457,-0.0648772194981575,-0.12264343351125717,0.1387460464058067
785,8,20,2.268699884414673,label_Hqql,label_Hqql,0.9904475212097168,-0.7499038577079773,-0.935005784034729,-0.7354293465614319,-0.7403894066810608,-0.1530819535255432,0.0,0.0,0.0,1.0,0.0,0.0,0.08852489292621613,0.13535058498382568,1.7457419633865356,0.6846277713775635,0.5091691017150879,1.94308602809906,1.8751880407228725,0.08852489292621613,0.13535058498382568,0.16172951964023713
785,9,11,2.2441306114196777,label_Hqql,label_Hqql,0.9904475212097168,-0.05071152374148369,-0.24748805165290833,-0.036237142980098724,-0.0528717041015625,1.2635116577148438,0.0,0.0,0.0,1.0,0.0,0.0,0.01521231234073639,0.5156535506248474,3.711273193359375,3.485529661178589,0.9990593791007996,5.188505172729492,5.091410976802366,0.01521231234073639,0.5156535506248474,0.5158778912870411
785,10,23,2.2292675971984863,label_Hqql,label_Hqql,0.9904475212097168,-1.196390151977539,-1.394176959991455,-1.181915521621704,-1.199560523033142,-0.15486407279968262,0.0,0.0,0.0,1.0,0.0,0.0,0.007570281624794006,0.16110622882843018,0.9128863215446472,0.3854176998138428,0.18672993779182434,1.0083532333374023,0.9909128313797891,0.007570281624794006,0.16110622882843018,0.1612839921728043
785,11,14,2.1881957054138184,label_Hqql,label_Hqql,0.9904475212097168,-0.3697179853916168,-0.5783754587173462,-0.355243444442749,-0.38375911116600037,-0.3269556760787964,0.0,0.0,0.0,1.0,0.0,0.0,-0.11782169342041016,0.01018492877483368,3.128688097000122,0.7941300272941589,0.2001045197248459,3.234095573425293,3.2278989619503995,-0.11782169342041016,0.01018492877483368,0.1182610849544412
785,12,17,2.1837034225463867,label_Hqql,label_Hqql,0.9904475212097168,-0.5360123515129089,-0.7317529916763306,-0.5215376019477844,-0.537136435508728,0.27182942628860474,0.0,0.0,0.0,1.0,0.0,0.0,0.02275581657886505,0.2669893503189087,2.227160692214966,1.2322990894317627,0.5190412998199463,2.597731590270996,2.545349837401884,0.02275581657886505,0.2669893503189087,0.26795734804607224
789,1,0,4.380448818206787,label_Hqql,label_Hqql,0.9942646622657776,2.8628993034362793,2.765817880630493,2.89685320854187,2.9111766815185547,-0.5449694991111755,-1.0,0.0,0.0,0.0,1.0,0.0,0.045454323291778564,-0.04470950737595558,-326.8647766113281,8.139949798583984,-201.75306701660156,384.20196533203125,326.96611593848206,0.045454323291778564,-0.04470950737595558,0.06375763135275768
789,2,1,2.911560297012329,label_Hqql,label_Hqql,0.9942646622657776,1.7329319715499878,1.6005829572677612,1.766885757446289,1.7459419965744019,-0.3676891028881073,0.0,0.0,1.0,0.0,0.0,0.0,-0.05815741419792175,0.09109616279602051,-64.68014526367188,-7.203084468841553,-32.43546676635742,72.71495819091797,65.07999398582456,-0.05815741419792175,0.09109616279602051,0.10807772990930047
789,3,8,2.9012022018432617,label_Hqql,label_Hqql,0.9942646622657776,0.5575456023216248,0.42579010128974915,0.5914991497993469,0.5711492300033569,-0.4291500449180603,-1.0,1.0,0.0,0.0,0.0,0.0,-0.06163439154624939,-0.06925899535417557,-12.125015258789062,0.6000401973724365,-6.003302574157715,13.575567245483398,12.139853510826658,-0.06163439154624939,-0.06925899535417557,0.09271249462044526
789,4,2,2.547539472579956,label_Hqql,label_Hqql,0.9942646622657776,1.3984911441802979,1.269692063331604,1.43244469165802,1.4150512218475342,-0.5616881847381592,0.0,0.0,0.0,1.0,0.0,0.0,-0.04690095782279968,0.03674006462097168,-40.29568862915039,-2.2812182903289795,-20.624176025390625,45.32442092895508,40.360209104829615,-0.04690095782279968,0.03674006462097168,0.059577950561002097
789,5,3,2.525477647781372,label_Hqql,label_Hqql,0.9942646622657776,1.2164005041122437,1.0862362384796143,1.2503540515899658,1.2315953969955444,-0.5064375996589661,1.0,1.0,0.0,0.0,0.0,0.0,-0.05122101306915283,0.05256032943725586,-31.034324645996094,-2.24994158744812,-15.74943733215332,34.87485885620117,31.115776438649398,-0.05122101306915283,0.05256032943725586,0.07339060164887047
789,6,13,2.4226837158203125,label_Hqql,label_Hqql,0.9942646622657776,-0.825808048248291,-0.9880218505859375,-0.791854202747345,-0.8426628112792969,-0.12051880359649658,0.0,0.0,0.0,1.0,0.0,0.0,-0.16421180963516235,0.04347872734069824,-1.679120421409607,-0.10641410946846008,-0.6435195803642273,1.8013569116592407,1.682489034819764,-0.16421180963516235,0.04347872734069824,0.16987029803594736
789,7,4,2.414626359939575,label_Hqql,label_Hqql,0.9942646622657776,0.8842456936836243,0.7585554122924805,0.9181992411613464,0.9039145112037659,-0.45529037714004517,-1.0,1.0,0.0,0.0,0.0,0.0,-0.03726696968078613,0.07770276069641113,-19.268007278442383,-1.8848845958709717,-10.102919578552246,21.837980270385742,19.359981777415502,-0.03726696968078613,0.07770276069641113,0.08617741031750935
789,8,5,2.401937484741211,label_Hqql,label_Hqql,0.9942646622657776,0.8179979920387268,0.6860250234603882,0.8519517183303833,0.8313841819763184,-0.32789313793182373,-1.0,1.0,0.0,0.0,0.0,0.0,-0.057010382413864136,0.10334467887878418,-17.478397369384766,-2.163522720336914,-8.800185203552246,19.688522338867188,17.611791651150384,-0.057010382413864136,0.10334467887878418,0.11802671882050289
789,9,14,2.3719375133514404,label_Hqql,label_Hqql,0.9942646622657776,-1.0308362245559692,-1.2063614130020142,-0.9968826174736023,-1.061002254486084,0.09064751863479614,0.0,0.0,0.0,1.0,0.0,0.0,-0.22150331735610962,-0.02268463745713234,-1.2552976608276367,0.0036065990570932627,-0.4038759171962738,1.318673849105835,1.2553028418816294,-0.22150331735610962,-0.02268463745713234,0.22266187903707932
789,10,7,2.3399760723114014,label_Hqql,label_Hqql,0.9942646622657776,0.6602957844734192,0.5308435559272766,0.6942495107650757,0.6762027144432068,-0.49091362953186035,0.0,0.0,0.0,1.0,0.0,0.0,-0.04895547032356262,0.05978512763977051,-14.014724731445312,-1.117887258529663,-7.151885986328125,15.773764610290527,14.05923828736706,-0.04895547032356262,0.05978512763977051,0.0772715960848802
789,11,6,2.3073816299438477,label_Hqql,label_Hqql,0.9942646622657776,0.793066680431366,0.6601414084434509,0.8270204067230225,0.8055005669593811,-0.4888260066509247,1.0,1.0,0.0,0.0,0.0,0.0,-0.060066789388656616,0.04943490028381348,-16.954835891723633,-1.175942301750183,-8.434243202209473,18.973804473876953,16.99556708122225,-0.060066789388656616,0.04943490028381348,0.07779349942978406
789,12,12,2.2895705699920654,label_Hqql,label_Hqql,0.9942646622657776,-0.1537037044763565,-0.33288076519966125,-0.11975006759166718,-0.18752165138721466,0.17195111513137817,0.0,0.0,1.0,0.0,0.0,0.0,-0.23899149894714355,-0.043887678533792496,-4.3935322761535645,0.10579971969127655,-1.3334416151046753,4.592644691467285,4.394805961847449,-0.23899149894714355,-0.043887678533792496,0.2429877875451522
790,1,0,4.383131980895996,label_Hqql,label_Hqql,0.9992827773094177,3.1935362815856934,3.5932576656341553,3.067533493041992,3.0556533336639404,-0.6155438423156738,-1.0,0.0,0.0,0.0,0.0,1.0,-0.017714500427246094,0.042575836181640625,-498.06683349609375,163.98716735839844,-1137.903564453125,1252.911376953125,524.3685361337548,-0.017714500427246094,0.042575836181640625,0.04611404723023995
790,2,1,2.63289737701416,label_Hqql,label_Hqql,0.9992827773094177,2.1419997215270996,2.6000969409942627,2.0159966945648193,2.062492847442627,-0.29378175735473633,1.0,1.0,0.0,0.0,0.0,0.0,0.07335078716278076,-0.10312962532043457,-104.4140853881836,52.22355270385742,-279.83282470703125,303.20953369140625,116.74588080297937,0.07335078716278076,-0.10312962532043457,0.12655456371120238
790,3,13,2.4585955142974854,label_Hqql,label_Hqql,0.9992827773094177,-0.6352148652076721,-0.6573790311813354,-0.7612176537513733,-1.1949832439422607,2.300069808959961,0.0,0.0,0.0,1.0,0.0,0.0,-0.7691692113876343,0.09503006935119629,-2.1315553188323975,0.5798733234405518,-1.861759901046753,2.888932466506958,2.209022668168137,-0.7691692113876343,0.09503006935119629,0.7750174125963677
790,4,7,2.341731309890747,label_Hqql,label_Hqql,0.9992827773094177,0.08671610057353973,0.5647183656692505,-0.03928694501519203,0.027114437893033028,-0.3794718384742737,0.0,0.0,1.0,0.0,0.0,0.0,0.10408782958984375,-0.014780759811401367,-5.764322757720947,2.271822214126587,-15.352789878845215,16.55586814880371,6.19585288945587,0.10408782958984375,-0.014780759811401367,0.10513204615780428
790,5,10,2.2305548191070557,label_Hqql,label_Hqql,0.9992827773094177,-0.26264718174934387,0.04625356197357178,-0.3886500895023346,-0.4913506805896759,0.38217681646347046,0.0,0.0,1.0,0.0,0.0,0.0,-0.1627901792526245,-0.24666929244995117,-3.088796615600586,2.146491050720215,-6.9400177001953125,7.893791198730469,3.7613944705876845,-0.1627901792526245,-0.24666929244995117,0.2955442137800386
790,6,17,2.2214338779449463,label_Hqql,label_Hqql,0.9992827773094177,-1.1232976913452148,-0.5826705098152161,-1.2493005990982056,-1.1202746629714966,1.137376070022583,1.0,1.0,0.0,0.0,0.0,0.0,0.19890427589416504,-0.4416177272796631,-0.7645741701126099,0.7908067107200623,-3.017014503479004,3.2143125534057617,1.0999767794473074,0.19890427589416504,-0.4416177272796631,0.4843440182521479
790,7,8,2.0395429134368896,label_Hqql,label_Hqql,0.9992827773094177,-0.16272184252738953,0.21622724831104279,-0.2887248992919922,-0.32137683033943176,-0.31851038336753845,1.0,1.0,0.0,0.0,0.0,0.0,-0.05060088634490967,-0.10922026634216309,-3.868379831314087,1.9643468856811523,-9.07896900177002,10.063308715820312,4.338550588226769,-0.05060088634490967,-0.10922026634216309,0.12037240663351177
790,8,14,1.9306831359863281,label_Hqql,label_Hqql,0.9992827773094177,-0.6555429100990295,-0.34340229630470276,-0.7815459370613098,-0.8810064792633057,-0.08827406167984009,-1.0,1.0,0.0,0.0,0.0,0.0,-0.15807008743286133,-0.08169126510620117,-1.9392715692520142,0.9185109734535217,-3.98043155670166,4.524129867553711,2.1457951038399976,-0.15807008743286133,-0.08169126510620117,0.17793149056781396
790,9,16,1.9208036661148071,label_Hqql,label_Hqql,0.9992827773094177,-0.9846278429031372,-0.6742613911628723,-1.1106308698654175,-1.2118655443191528,-0.09954899549484253,0.0,0.0,0.0,1.0,0.0,0.0,-0.1604093313217163,0.07023763656616211,-1.284814476966858,0.38397443294525146,-2.4808733463287354,2.820091724395752,1.3409640581981488,-0.1604093313217163,0.07023763656616211,0.17511276128677894
790,10,9,1.9142194986343384,label_Hqql,label_Hqql,0.9992827773094177,-0.19095554947853088,0.09403703361749649,-0.3169585168361664,-0.4435672163963318,0.8114722371101379,-1.0,1.0,0.0,0.0,0.0,0.0,-0.2019968032836914,-0.3485684394836426,-3.162262439727783,2.713730573654175,-7.351419925689697,8.451455116271973,4.167041800138142,-0.2019968032836914,-0.3485684394836426,0.40286804978912405
790,11,15,1.8955200910568237,label_Hqql,label_Hqql,0.9992827773094177,-0.8561651110649109,-0.6415995359420776,-0.9821680188179016,-1.1792035102844238,1.094966173171997,0.0,0.0,0.0,1.0,0.0,0.0,-0.3195582628250122,-0.3497335910797119,-1.2213873863220215,1.050620675086975,-2.476938009262085,2.9547948837280273,1.6110837813058483,-0.3195582628250122,-0.3497335910797119,0.47374156253093386
790,12,11,1.8918570280075073,label_Hqql,label_Hqql,0.9992827773094177,-0.49413952231407166,-0.05438867583870888,-0.6201423406600952,-0.5919928550720215,-0.2959544062614441,-1.0,1.0,0.0,0.0,0.0,0.0,0.04465925693511963,-0.11783218383789062,-2.3987841606140137,1.2441922426223755,-6.278415679931641,6.836677551269531,2.7022545745755293,0.04465925693511963,-0.11783218383789062,0.1260113993970525
793,1,0,4.481191635131836,label_Hqql,label_Hqql,0.9995713829994202,2.9545881748199463,2.961242198944092,3.0002923011779785,2.992100715637207,-0.7537611126899719,1.0,0.0,0.0,0.0,1.0,0.0,-0.0113983154296875,0.0019249916076660156,-324.3537292480469,-183.62582397460938,-345.0657958984375,507.9313049316406,372.72481123138226,-0.0113983154296875,0.0019249916076660156,0.01155972263180379
793,2,2,2.654879093170166,label_Hqql,label_Hqql,0.9995713829994202,0.8889213800430298,0.8947136998176575,0.9346256852149963,0.9255722165107727,-0.7265620827674866,0.0,0.0,0.0,1.0,0.0,0.0,-0.013211846351623535,0.012748241424560547,-16.855501174926758,-9.784771919250488,-17.99530792236328,26.5269832611084,19.48973271673345,-0.013211846351623535,0.012748241424560547,0.018359481023106007
793,3,9,2.6223247051239014,label_Hqql,label_Hqql,0.9995713829994202,0.1960737407207489,0.21366310119628906,0.24177789688110352,0.2445216178894043,-0.7522587180137634,0.0,0.0,0.0,1.0,0.0,0.0,0.011393129825592041,0.003556489944458008,-6.297636032104492,-3.578850030899048,-6.93272066116333,10.026515007019043,7.243506549767655,0.011393129825592041,0.003556489944458008,0.011935326889022598
793,4,26,2.4486849308013916,label_Hqql,label_Hqql,0.9995713829994202,-0.5402964353561401,-0.5037608742713928,-0.4945921003818512,-0.4729023277759552,-0.45081695914268494,0.0,0.0,0.0,1.0,0.0,0.0,0.04998534917831421,-0.07156825065612793,-2.287079334259033,-1.081320881843567,-2.558255434036255,3.5978684425354004,2.5298195055587844,0.04998534917831421,-0.07156825065612793,0.08729575954452973
793,5,31,2.445246458053589,label_Hqql,label_Hqql,0.9995713829994202,-1.0538578033447266,-1.0648812055587769,-1.0081535577774048,-1.0340226888656616,-0.330847829580307,0.0,0.0,0.0,1.0,0.0,0.0,-0.049145400524139404,-0.10649514198303223,-1.1155990362167358,-0.48053160309791565,-1.0628535747528076,1.6140413284301758,1.2146900144413646,-0.049145400524139404,-0.10649514198303223,0.11728804567671965
793,6,14,2.4268813133239746,label_Hqql,label_Hqql,0.9995713829994202,-0.05024472251534462,-0.0615728385746479,-0.004540490917861462,-0.03071432001888752,-0.5201694965362549,0.0,0.0,0.0,1.0,0.0,0.0,-0.04980653524398804,-0.04912614822387695,-4.555924892425537,-2.2804839611053467,-4.4534807205200195,6.766871452331543,5.094807034842574,-0.04980653524398804,-0.04912614822387695,0.06995762569102064
793,7,29,2.4160547256469727,label_Hqql,label_Hqql,0.9995713829994202,-0.8208916187286377,-0.6508703827857971,-0.7751873135566711,-0.6200118660926819,1.2486720085144043,1.0,1.0,0.0,0.0,0.0,0.0,0.2976183295249939,0.4168205261230469,-1.0128883123397827,-1.358260154724121,-2.369027853012085,2.915919542312622,1.6943474794698183,0.2976183295249939,0.4168205261230469,0.5121679617730315
793,8,1,2.408263683319092,label_Hqql,label_Hqql,0.9995713829994202,0.962020993232727,0.9496272206306458,1.0077251195907593,0.980485737323761,-0.5640529990196228,-1.0,1.0,0.0,0.0,0.0,0.0,-0.05214053392410278,-0.027582645416259766,-19.13361167907715,-10.098581314086914,-18.844669342041016,28.6917667388916,21.635074311010417,-0.05214053392410278,-0.027582645416259766,0.05898675788725491
